"","state","category","acreage","year"
"642","colorado","Dbl Crop WinWht/Soybeans",0,2008
"643","colorado","Rye",1514.058352,2008
"644","colorado","Oats",20566.329938,2008
"645","colorado","Millet",257673.027402,2008
"646","colorado","Speltz",29.356008,2008
"647","colorado","Canola",1568.98967,2008
"648","colorado","Flaxseed",0,2008
"649","colorado","Safflower",2131.201702,2008
"650","colorado","Rape Seed",0,2008
"651","colorado","Mustard",0,2008
"652","colorado","Alfalfa",1000097.367028,2008
"653","colorado","Other Hay/Non Alfalfa",330911.819482,2008
"654","colorado","Camelina",0,2008
"655","colorado","Buckwheat",0,2008
"656","colorado","Sugarbeets",26529.602654,2008
"657","colorado","Dry Beans",33484.75261,2008
"658","colorado","Potatoes",57360.082874,2008
"659","colorado","Other Crops",428.10845,2008
"660","colorado","Sugarcane",0,2008
"661","colorado","Sweet Potatoes",0,2008
"662","colorado","Misc Vegs & Fruits",110.529818,2008
"663","colorado","Watermelons",617.588138,2008
"664","colorado","Onions",4462.558004,2008
"665","colorado","Cucumbers",128.321338,2008
"666","colorado","Chick Peas",0,2008
"667","colorado","Lentils",0,2008
"668","colorado","Peas",0,2008
"669","colorado","Tomatoes",0,2008
"670","colorado","Caneberries",0,2008
"671","colorado","Hops",0,2008
"672","colorado","Herbs",0,2008
"673","colorado","Clover/Wildflowers",300.454294,2008
"674","colorado","Sod/Grass Seed",8785.007788,2008
"675","colorado","Switchgrass",0,2008
"676","colorado","Fallow/Idle Cropland",2523978.194826,2008
"677","colorado","Forest",0,2008
"678","colorado","Cherries",62.492714,2008
"679","colorado","Peaches",759.030722,2008
"680","colorado","Apples",17.79152,2008
"681","colorado","Grapes",185.476596,2008
"682","colorado","Christmas Trees",0,2008
"683","colorado","Other Tree Crops",0,2008
"684","colorado","Citrus",0,2008
"685","colorado","Pecans",0,2008
"686","colorado","Almonds",0,2008
"687","colorado","Walnuts",0,2008
"688","colorado","Pears",57.82244,2008
"689","colorado","Wetlands",0,2008
"690","colorado","Aquaculture",0,2008
"691","colorado","Open Water",214682.710444,2008
"692","colorado","Perennial Ice/Snow",143711.225194,2008
"693","colorado","Developed/Open Space",1068683.009446,2008
"694","colorado","Developed/Low Intensity",490138.58448,2008
"695","colorado","Developed/Med Intensity",199670.003474,2008
"696","colorado","Developed/High Intensity",53234.45178,2008
"697","colorado","Barren",885873.807082,2008
"698","colorado","Deciduous Forest",4855025.813954,2008
"699","colorado","Evergreen Forest",14590799.531902,2008
"700","colorado","Mixed Forest",271586.885618,2008
"701","colorado","Shrubland",12091704.11216,2008
"702","colorado","Grassland/Pasture",22927920.926694,2008
"703","colorado","Woody Wetlands",519996.313344,2008
"704","colorado","Herbaceous Wetlands",113903.53498,2008
"705","colorado","Pistachios",0,2008
"706","colorado","Triticale",7122.390244,2008
"707","colorado","Carrots",427.663662,2008
"708","colorado","Asparagus",0,2008
"709","colorado","Garlic",0,2008
"710","colorado","Cantaloupes",602.68774,2008
"711","colorado","Prunes",0,2008
"712","colorado","Olives",0,2008
"713","colorado","Oranges",0,2008
"714","colorado","Honeydew Melons",0,2008
"715","colorado","Broccoli",0,2008
"716","colorado","Peppers",79.617052,2008
"717","colorado","Pomegranates",0,2008
"718","colorado","Nectarines",5.115062,2008
"719","colorado","Greens",0,2008
"720","colorado","Plums",0,2008
"721","colorado","Strawberries",0,2008
"722","colorado","Squash",115.422486,2008
"723","colorado","Apricots",0,2008
"724","colorado","Vetch",0,2008
"725","colorado","Dbl Crop WinWht/Corn",328.920726,2008
"726","colorado","Dbl Crop Oats/Corn",0,2008
"727","colorado","Lettuce",0,2008
"728","colorado","Pumpkins",370.953192,2008
"729","colorado","Dbl Crop Lettuce/Durum Wht",0,2008
"730","colorado","Dbl Crop Lettuce/Cantaloupe",0,2008
"731","colorado","Dbl Crop Lettuce/Cotton",0,2008
"732","colorado","Dbl Crop Lettuce/Barley",0,2008
"733","colorado","Dbl Crop Durum Wht/Sorghum",0,2008
"734","colorado","Dbl Crop Barley/Sorghum",0,2008
"735","colorado","Dbl Crop WinWht/Sorghum",3027.89431,2008
"736","colorado","Dbl Crop Barley/Corn",0,2008
"737","colorado","Dbl Crop WinWht/Cotton",0,2008
"738","colorado","Dbl Crop Soybeans/Cotton",0,2008
"739","colorado","Dbl Crop Soybeans/Oats",0,2008
"740","colorado","Dbl Crop Corn/Soybeans",0,2008
"741","colorado","Blueberries",0,2008
"742","colorado","Cabbage",75.836354,2008
"743","colorado","Cauliflower",0,2008
"744","colorado","Celery",0,2008
"745","colorado","Radishes",119.647972,2008
"746","colorado","Turnips",11.564488,2008
"747","colorado","Eggplants",0,2008
"748","colorado","Gourds",0,2008
"749","colorado","Cranberries",0,2008
"750","colorado","Dbl Crop Barley/Soybeans",0,2008
"751","connecticut","Corn",49894.316294,2008
"752","connecticut","Cotton",0,2008
"753","connecticut","Rice",0,2008
"754","connecticut","Sorghum",5.115062,2008
"755","connecticut","Soybeans",227.509062,2008
"756","connecticut","Sunflower",4.892668,2008
"757","connecticut","Peanuts",0,2008
"758","connecticut","Tobacco",3240.725368,2008
"759","connecticut","Sweet Corn",3265.633496,2008
"760","connecticut","Pop or Orn Corn",0,2008
"761","connecticut","Mint",0,2008
"762","connecticut","Barley",33.136706,2008
"763","connecticut","Durum Wheat",12.898852,2008
"764","connecticut","Spring Wheat",0,2008
"765","connecticut","Winter Wheat",4.44788,2008
"766","connecticut","Other Small Grains",2.446334,2008
"767","connecticut","Dbl Crop WinWht/Soybeans",0,2008
"768","connecticut","Rye",1535.63057,2008
"769","connecticut","Oats",126.542186,2008
"770","connecticut","Millet",0,2008
"771","connecticut","Speltz",0,2008
"772","connecticut","Canola",0,2008
"773","connecticut","Flaxseed",0,2008
"774","connecticut","Safflower",0,2008
"775","connecticut","Rape Seed",0,2008
"776","connecticut","Mustard",0,2008
"777","connecticut","Alfalfa",88996.741344,2008
"778","connecticut","Other Hay/Non Alfalfa",63541.968892,2008
"779","connecticut","Camelina",0,2008
"780","connecticut","Buckwheat",0,2008
"781","connecticut","Sugarbeets",0,2008
"782","connecticut","Dry Beans",59.156804,2008
"783","connecticut","Potatoes",435.669846,2008
"784","connecticut","Other Crops",2186.577808,2008
"785","connecticut","Sugarcane",0,2008
"786","connecticut","Sweet Potatoes",0,2008
"787","connecticut","Misc Vegs & Fruits",585.785796,2008
"788","connecticut","Watermelons",0,2008
"789","connecticut","Onions",8.228578,2008
"790","connecticut","Cucumbers",202.37854,2008
"791","connecticut","Chick Peas",0,2008
"792","connecticut","Lentils",0,2008
"793","connecticut","Peas",0,2008
"794","connecticut","Tomatoes",585.118614,2008
"795","connecticut","Caneberries",0,2008
"796","connecticut","Hops",0,2008
"797","connecticut","Herbs",6.004638,2008
"798","connecticut","Clover/Wildflowers",26.242492,2008
"799","connecticut","Sod/Grass Seed",621.146442,2008
"800","connecticut","Switchgrass",0,2008
"801","connecticut","Fallow/Idle Cropland",11880.954662,2008
"802","connecticut","Forest",0,2008
"803","connecticut","Cherries",0,2008
"804","connecticut","Peaches",186.366172,2008
"805","connecticut","Apples",1212.714482,2008
"806","connecticut","Grapes",0,2008
"807","connecticut","Christmas Trees",254.196342,2008
"808","connecticut","Other Tree Crops",0,2008
"809","connecticut","Citrus",0,2008
"810","connecticut","Pecans",0,2008
"811","connecticut","Almonds",0,2008
"812","connecticut","Walnuts",0,2008
"813","connecticut","Pears",6.004638,2008
"814","connecticut","Wetlands",0,2008
"815","connecticut","Aquaculture",0,2008
"816","connecticut","Open Water",87441.540102,2008
"817","connecticut","Perennial Ice/Snow",0,2008
"818","connecticut","Developed/Open Space",327921.732152,2008
"819","connecticut","Developed/Low Intensity",236265.380962,2008
"820","connecticut","Developed/Med Intensity",146457.5687,2008
"821","connecticut","Developed/High Intensity",35377.103156,2008
"822","connecticut","Barren",3941.266468,2008
"823","connecticut","Deciduous Forest",1766990.38411,2008
"824","connecticut","Evergreen Forest",76015.825958,2008
"825","connecticut","Mixed Forest",40276.66537,2008
"826","connecticut","Shrubland",9159.741678,2008
"827","connecticut","Grassland/Pasture",90288.183302,2008
"828","connecticut","Woody Wetlands",114496.437384,2008
"829","connecticut","Herbaceous Wetlands",18447.137512,2008
"830","connecticut","Pistachios",0,2008
"831","connecticut","Triticale",0,2008
"832","connecticut","Carrots",0,2008
"833","connecticut","Asparagus",0,2008
"834","connecticut","Garlic",0,2008
"835","connecticut","Cantaloupes",0,2008
"836","connecticut","Prunes",0,2008
"837","connecticut","Olives",0,2008
"838","connecticut","Oranges",0,2008
"839","connecticut","Honeydew Melons",0,2008
"840","connecticut","Broccoli",0,2008
"841","connecticut","Peppers",107.638696,2008
"842","connecticut","Pomegranates",0,2008
"843","connecticut","Nectarines",0,2008
"844","connecticut","Greens",0,2008
"845","connecticut","Plums",0,2008
"846","connecticut","Strawberries",59.379198,2008
"847","connecticut","Squash",764.145784,2008
"848","connecticut","Apricots",0,2008
"849","connecticut","Vetch",0,2008
"850","connecticut","Dbl Crop WinWht/Corn",0,2008
"851","connecticut","Dbl Crop Oats/Corn",0,2008
"852","connecticut","Lettuce",18.90349,2008
"853","connecticut","Pumpkins",554.205848,2008
"854","connecticut","Dbl Crop Lettuce/Durum Wht",0,2008
"855","connecticut","Dbl Crop Lettuce/Cantaloupe",0,2008
"856","connecticut","Dbl Crop Lettuce/Cotton",0,2008
"857","connecticut","Dbl Crop Lettuce/Barley",0,2008
"858","connecticut","Dbl Crop Durum Wht/Sorghum",0,2008
"859","connecticut","Dbl Crop Barley/Sorghum",0,2008
"860","connecticut","Dbl Crop WinWht/Sorghum",0,2008
"861","connecticut","Dbl Crop Barley/Corn",0,2008
"862","connecticut","Dbl Crop WinWht/Cotton",0,2008
"863","connecticut","Dbl Crop Soybeans/Cotton",0,2008
"864","connecticut","Dbl Crop Soybeans/Oats",0,2008
"865","connecticut","Dbl Crop Corn/Soybeans",0,2008
"866","connecticut","Blueberries",31.13516,2008
"867","connecticut","Cabbage",7.561396,2008
"868","connecticut","Cauliflower",0,2008
"869","connecticut","Celery",0,2008
"870","connecticut","Radishes",0,2008
"871","connecticut","Turnips",0,2008
"872","connecticut","Eggplants",15.56758,2008
"873","connecticut","Gourds",69.609322,2008
"874","connecticut","Cranberries",69.609322,2008
"875","connecticut","Dbl Crop Barley/Soybeans",0,2008
"876","delaware","Corn",230028.341232,2008
"877","delaware","Cotton",0,2008
"878","delaware","Rice",0,2008
"879","delaware","Sorghum",80.951416,2008
"880","delaware","Soybeans",191625.122918,2008
"881","delaware","Sunflower",17.124338,2008
"882","delaware","Peanuts",0,2008
"883","delaware","Tobacco",0,2008
"884","delaware","Sweet Corn",3197.136144,2008
"885","delaware","Pop or Orn Corn",0,2008
"886","delaware","Mint",0,2008
"887","delaware","Barley",600.241406,2008
"888","delaware","Durum Wheat",0,2008
"889","delaware","Spring Wheat",0,2008
"890","delaware","Winter Wheat",2121.861154,2008
"891","delaware","Other Small Grains",0,2008
"892","delaware","Dbl Crop WinWht/Soybeans",111326.210914,2008
"893","delaware","Rye",104.52518,2008
"894","delaware","Oats",105.414756,2008
"895","delaware","Millet",0,2008
"896","delaware","Speltz",0,2008
"897","delaware","Canola",0,2008
"898","delaware","Flaxseed",0,2008
"899","delaware","Safflower",0,2008
"900","delaware","Rape Seed",0,2008
"901","delaware","Mustard",0,2008
"902","delaware","Alfalfa",2933.154466,2008
"903","delaware","Other Hay/Non Alfalfa",3574.761156,2008
"904","delaware","Camelina",0,2008
"905","delaware","Buckwheat",0,2008
"906","delaware","Sugarbeets",0,2008
"907","delaware","Dry Beans",8170.310772,2008
"908","delaware","Potatoes",534.190388,2008
"909","delaware","Other Crops",191.036446,2008
"910","delaware","Sugarcane",0,2008
"911","delaware","Sweet Potatoes",12.898852,2008
"912","delaware","Misc Vegs & Fruits",180.806322,2008
"913","delaware","Watermelons",1111.302818,2008
"914","delaware","Onions",0,2008
"915","delaware","Cucumbers",33.803888,2008
"916","delaware","Chick Peas",0,2008
"917","delaware","Lentils",0,2008
"918","delaware","Peas",742.573566,2008
"919","delaware","Tomatoes",13.788428,2008
"920","delaware","Caneberries",0,2008
"921","delaware","Hops",0,2008
"922","delaware","Herbs",0,2008
"923","delaware","Clover/Wildflowers",0,2008
"924","delaware","Sod/Grass Seed",4255.286796,2008
"925","delaware","Switchgrass",0,2008
"926","delaware","Fallow/Idle Cropland",8454.530304,2008
"927","delaware","Forest",0,2008
"928","delaware","Cherries",0,2008
"929","delaware","Peaches",294.227262,2008
"930","delaware","Apples",374.066708,2008
"931","delaware","Grapes",0,2008
"932","delaware","Christmas Trees",0,2008
"933","delaware","Other Tree Crops",0,2008
"934","delaware","Citrus",0,2008
"935","delaware","Pecans",0,2008
"936","delaware","Almonds",0,2008
"937","delaware","Walnuts",0,2008
"938","delaware","Pears",0,2008
"939","delaware","Wetlands",0,2008
"940","delaware","Aquaculture",0,2008
"941","delaware","Open Water",39840.995524,2008
"942","delaware","Perennial Ice/Snow",0,2008
"943","delaware","Developed/Open Space",98931.748506,2008
"944","delaware","Developed/Low Intensity",62743.796826,2008
"945","delaware","Developed/Med Intensity",30228.459662,2008
"946","delaware","Developed/High Intensity",12675.790818,2008
"947","delaware","Barren",3033.231766,2008
"948","delaware","Deciduous Forest",75513.660306,2008
"949","delaware","Evergreen Forest",22661.726206,2008
"950","delaware","Mixed Forest",4901.341366,2008
"951","delaware","Shrubland",13631.417836,2008
"952","delaware","Grassland/Pasture",23992.309508,2008
"953","delaware","Woody Wetlands",235081.355306,2008
"954","delaware","Herbaceous Wetlands",79805.642112,2008
"955","delaware","Pistachios",0,2008
"956","delaware","Triticale",0,2008
"957","delaware","Carrots",4.670274,2008
"958","delaware","Asparagus",5.115062,2008
"959","delaware","Garlic",0,2008
"960","delaware","Cantaloupes",8.228578,2008
"961","delaware","Prunes",0,2008
"962","delaware","Olives",0,2008
"963","delaware","Oranges",0,2008
"964","delaware","Honeydew Melons",0,2008
"965","delaware","Broccoli",0,2008
"966","delaware","Peppers",66.940594,2008
"967","delaware","Pomegranates",0,2008
"968","delaware","Nectarines",0,2008
"969","delaware","Greens",0,2008
"970","delaware","Plums",0,2008
"971","delaware","Strawberries",0,2008
"972","delaware","Squash",40.253314,2008
"973","delaware","Apricots",0,2008
"974","delaware","Vetch",0,2008
"975","delaware","Dbl Crop WinWht/Corn",75.836354,2008
"976","delaware","Dbl Crop Oats/Corn",48.704286,2008
"977","delaware","Lettuce",0,2008
"978","delaware","Pumpkins",156.120588,2008
"979","delaware","Dbl Crop Lettuce/Durum Wht",0,2008
"980","delaware","Dbl Crop Lettuce/Cantaloupe",0,2008
"981","delaware","Dbl Crop Lettuce/Cotton",0,2008
"982","delaware","Dbl Crop Lettuce/Barley",0,2008
"983","delaware","Dbl Crop Durum Wht/Sorghum",0,2008
"984","delaware","Dbl Crop Barley/Sorghum",0,2008
"985","delaware","Dbl Crop WinWht/Sorghum",0,2008
"986","delaware","Dbl Crop Barley/Corn",518.622808,2008
"987","delaware","Dbl Crop WinWht/Cotton",0,2008
"988","delaware","Dbl Crop Soybeans/Cotton",0,2008
"989","delaware","Dbl Crop Soybeans/Oats",26.464886,2008
"990","delaware","Dbl Crop Corn/Soybeans",0,2008
